baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000178660	246.196463358711	-0.802102146874155	1.45263028777912	1695.97210856552	0	0	ARMC10P1
ENSG00000178715	459.313860300733	0.185183316546363	1.68063898905783	1783.81705644778	0	0	RP11-169K16.8
ENSG00000179611	2349.05234232637	-0.303900651565577	0.29352144888478	5972.66846924532	0	0	DGKZP1
ENSG00000179967	1859.68020828462	0.804493277235699	0.379823781935218	6265.19078536023	0	0	PPP1R14BP3
ENSG00000180211	2048.43420277093	-3.79455036838432	1.25181472001124	1544.7497461044	0	0	RP1-278E11.3
ENSG00000180574	2060.16433523583	4.35654381945282	0.623009399782146	5103.32434653277	0	0	EIF2S3L
ENSG00000180581	1311.15848543222	0.481312771040247	0.196706795146045	3699.16886357352	0	0	SRP9P1
ENSG00000180673	307.635179031785	-0.308697445655072	1.67584998161512	1800.79155674179	0	0	EXOC5P1
ENSG00000180764	2237.47487333734	1.81271296407291	0.59002614058439	2963.07964130868	0	0	PIPSL
ENSG00000180867	4540.13069146769	0.357155670410981	0.172797331186613	4022.48638976309	0	0	PDIA3P1
ENSG00000181163	27117.2129219853	0.133011382320851	0.0934158590006837	1580.75547863941	0	0	NPM1
ENSG00000181524	4352.94731179007	-0.962090475001413	0.611262618483532	6213.40171725915	0	0	RPL24P4
ENSG00000182890	2046.91807976623	0.195300350891562	0.454510793039534	3871.68201627099	0	0	GLUD2
ENSG00000183171	372.572478211335	-0.68708883177594	1.67227504868985	2479.2560793766	0	0	RP11-49C9.2
ENSG00000183199	8298.8285248808	0.729812470267889	0.446575297132133	7359.43354855762	0	0	HSP90AB3P
ENSG00000183405	15327.1378660046	0.228444912343695	0.176169893107782	9095.9253397268	0	0	RPS7P1
ENSG00000184100	1075.20367320939	0.667956075193894	0.446395873661509	4701.49805187	0	0	BRD7P2
ENSG00000185641	4538.89862793569	-0.967629590649268	0.562094157993066	6764.07436693169	0	0	CTD-2287O16.1
ENSG00000185834	4009.87823465304	-0.360919491903046	0.358118199625295	9443.10393748584	0	0	RPL12P4
ENSG00000185839	1974.06690355876	-0.489985142266905	0.6295632515222	5400.60276987362	0	0	RP4-592A1.2
ENSG00000186063	1295.90148430852	-0.460749102472026	0.10565791424172	2359.67378196092	0	0	AIDA
ENSG00000187534	872.954610731439	2.29295790270968	0.207851474171585	2293.49996788441	0	0	CTC-471F3.4
ENSG00000187653	6399.68574600469	0.561482032437162	0.213983505137562	3112.48161678292	0	0	TMSB4XP8
ENSG00000188985	1149.59794155117	-1.15872112351635	0.224519163131574	1828.03334198057	0	0	DHFRP1
ENSG00000196262	81706.3703372866	0.187371528880041	0.0733646883611653	2125.03354602272	0	0	PPIA
ENSG00000196656	1938.95707473102	-0.387997476659784	0.232537128244381	2233.32017729953	0	0	AC004057.1
ENSG00000197728	4412.4910545921	0.562969899487688	0.136256081187975	6830.90063821919	0	0	RPS26
ENSG00000197744	5640.50618137686	0.0198347075939575	0.453930982299907	4903.11832411415	0	0	PTMAP2
ENSG00000197958	16025.6134058256	0.127322418254398	0.198323015020618	2572.78273314892	0	0	RPL12
ENSG00000198225	1621.21381542309	0.307432914515191	0.283708663926864	3488.33988147396	0	0	FKBP1C
ENSG00000198242	20312.1591165873	-0.210642845420801	0.123771895936097	3219.2997007695	0	0	RPL23A
ENSG00000198406	2529.00346492342	0.525471602079643	0.174968753629665	3382.78393115607	0	0	BZW1P2
ENSG00000198618	29808.1456751113	0.129617713499222	0.104260288533962	8628.42604770281	0	0	PPIAP22
ENSG00000198830	20304.2863921412	-0.713741593855516	0.0877534374912644	2362.79988547796	0	0	HMGN2
ENSG00000198918	9696.31298490894	-0.0221739234647013	0.142134475255188	4160.94726179232	0	0	RPL39
ENSG00000205105	589.871754979809	3.16918710376396	1.40398243742132	1561.39600361991	0	0	COX17P1
ENSG00000205246	16669.16520125	1.40720270749554	0.170746827016404	2055.77852330426	0	0	RPSAP58
ENSG00000212664	1896.34877632966	-0.224941578075439	0.261501156194764	6248.00789082541	0	0	RP11-592N21.1
ENSG00000213080	781.57358760575	-1.23504215542672	1.35302728704371	2920.52571359461	0	0	RP11-312J18.5
ENSG00000213144	466.002719377076	-1.1500760328905	1.13725253039394	2670.24553139758	0	0	RP11-64B16.2
ENSG00000213189	436.014977560761	1.03248095066627	0.479156881242093	2402.6673782891	0	0	BTF3L4P2
ENSG00000213222	450.570786270261	1.6043725391899	1.19713208927503	1669.77385198924	0	0	AC093724.2
ENSG00000213225	902.203817864704	0.306113247338232	1.5688243552222	2838.68223386684	0	0	AC018804.7
ENSG00000213236	550.248264439054	1.8651314845602	1.56388041083099	3286.24771086752	0	0	YWHAZP2
ENSG00000213261	1357.22452118001	-0.157260558680796	0.386478801835615	3633.07057436978	0	0	AC093106.7
ENSG00000213300	2755.08957130495	-0.761306841136645	0.248200089993148	2560.38597579559	0	0	HNRNPA3P6
ENSG00000213430	2744.61408687571	-2.07730832959589	0.667778383653624	5508.24422383613	0	0	HSPD1P1
ENSG00000213492	394.645342771029	2.79976104285626	1.57266349806757	1735.71063505436	0	0	NT5C3AP1
ENSG00000213553	32047.1626727054	0.146770723525903	0.247722937738326	2451.90502286179	0	0	RPLP0P6
ENSG00000213598	1031.4761347603	2.54450268509739	1.39870979799701	2193.30512677284	0	0	RP11-112J1.1
ENSG00000213609	579.053311648098	1.7895849665709	1.32844643451389	2531.02591687914	0	0	RP11-170M17.2
ENSG00000213683	636.442069248755	0.858297665077619	1.67673645567193	2300.6154900646	0	0	AC002056.3
ENSG00000213740	952.19738443798	1.0497106693732	1.12305767882084	4931.76965909056	0	0	SERBP1P1
ENSG00000213790	963.6126007385	-0.701508051742455	1.6696083479361	5194.6103967007	0	0	OLA1P1
ENSG00000213856	274.177176152197	-2.00891010435483	1.57081816256442	1549.73421763037	0	0	VDAC1P2
ENSG00000213862	1470.78977582929	0.142919399613328	1.67331681162131	3854.25709752003	0	0	CTD-2270N23.1
ENSG00000213866	3327.33551312965	-0.0235708407003342	0.474292173851746	8629.33668977923	0	0	YBX1P10
ENSG00000214110	3797.25846401587	-7.9769460172547	0.745210810038405	2921.68077391153	0	0	LDHAP4
ENSG00000214182	6533.01162927876	-0.320580925352764	0.278668013248109	1694.36768014569	0	0	PTMAP5
ENSG00000214185	803.840133705613	0.299648328930821	1.67314889513432	3319.23371110904	0	0	XPOTP1
ENSG00000214192	486.92373429404	1.30988994653748	1.67844760195087	1883.69082862152	0	0	UBE2V1P2
ENSG00000214223	471.487642868328	-0.878335697861539	0.302988321791753	1701.37017328236	0	0	HNRNPA1P10
ENSG00000214389	4006.68605843131	0.380629698513324	0.277549162779924	2148.00411452881	0	0	RPS3AP26
ENSG00000214455	584.148994368275	1.02796849365041	0.313592892598112	2109.83998117157	0	0	RCN1P2
ENSG00000214485	9480.47427601809	0.02477020094488	0.226255629610568	2731.37260933196	0	0	RPL7P1
ENSG00000214535	2917.18719779117	-0.75236682620553	1.35320523308285	4299.55069033686	0	0	RPS15AP1
ENSG00000214552	300.607801726724	0.675880876839915	1.67688938245644	1689.60596311884	0	0	COPS8P2
ENSG00000214558	280.732935377629	0.119917739162619	0.473855525143846	1693.326512108	0	0	RP11-74E24.2
ENSG00000214784	1455.73272940488	0.164551945028004	0.295090504461978	4201.97423068203	0	0	AC010468.1
ENSG00000214820	241.469451325182	0.129805907557678	1.56860597710785	1595.17242243581	0	0	MPRIPP1
ENSG00000214881	383.831411320184	-1.53234726247861	1.67111102803644	3027.36461875627	0	0	TMEM14D
ENSG00000215086	754.312829469201	1.5920442094398	1.57373993661663	2074.44773659429	0	0	NPM1P24
ENSG00000215102	241.253660290476	-0.00242748240756451	1.67366907034959	1837.28135504538	0	0	TERF1P4
ENSG00000215105	819.693378812019	0.279583060638756	0.228230154524126	3764.39977668862	0	0	TTC3P1
ENSG00000215414	946.694158037768	0.71904503693196	1.32611244709953	3353.59999184755	0	0	PSMA6P1
ENSG00000215492	6132.82664210204	-0.833262826998772	0.153380129026303	3654.61079002836	0	0	HNRNPA1P7
ENSG00000215817	301.23199938881	0.822002018588149	0.511374125512147	1932.9192514867	0	0	ZC3H11B
ENSG00000215835	1648.63990524537	-0.463515362498578	1.67018246851354	5785.80025236423	0	0	RP11-9L18.2
ENSG00000216285	991.479201633905	-0.112239681675816	0.367930099471578	3983.53796794086	0	0	RP11-490H24.5
ENSG00000216657	608.278398052611	0.102005552979099	1.6748236962987	2549.55226569913	0	0	RP3-406P24.1
ENSG00000217094	805.882236417524	0.357508599428814	0.678227600617277	2885.88194545946	0	0	PPIAP31
ENSG00000217239	508.038245320857	-0.132114530438853	1.67609447358186	2191.61836777194	0	0	RP1-182O16.1
ENSG00000217241	1930.07106497217	-2.20000614909126	0.959520774508919	5188.08791028671	0	0	CBX3P9
ENSG00000217950	409.248761506344	0.103998766396905	1.33349684438066	1685.56718680183	0	0	AC073869.20
ENSG00000218175	10008.8050588765	0.469090426540406	0.917356784522726	14003.9929428144	0	0	AC016739.2
ENSG00000218227	12185.6127057004	-0.0415265117834986	0.543733353811534	8507.65765764364	0	0	RP11-889L3.1
ENSG00000218283	4246.20116988578	1.01779037538713	0.890419845525953	8704.51846361037	0	0	MORF4L1P1
ENSG00000218350	856.323539868228	-0.22852691398524	1.67299105327433	3370.04049329617	0	0	LYPLA1P3
ENSG00000218426	11880.6432535473	-0.349646171441012	0.238375362062278	12081.8223321634	0	0	RP11-475C16.1
ENSG00000219201	396.951519270151	0.0709932061550585	0.708736376656801	2826.69623616901	0	0	RP11-181C21.4
ENSG00000219682	372.776627293824	0.440640820753472	0.712177214283885	1620.9027773626	0	0	RP3-425P12.4
ENSG00000220472	5832.53816142538	-0.72394950325328	1.2351503123419	2529.19119870813	0	0	RP11-69L16.5
ENSG00000220842	1108.82266038183	-0.13179283362024	0.241009403835126	2060.34165351718	0	0	RP11-572P18.1
ENSG00000220848	986.173638592202	0.431535849419833	0.364163880876459	3118.38656755961	0	0	RPS18P9
ENSG00000223559	833.248984000658	0.00464145851187812	1.45062344971279	3459.15441147744	0	0	RP11-700P18.1
ENSG00000223612	1128.45759232529	-0.219708031127349	0.28370751956262	2943.22383692912	0	0	RP11-289I10.2
ENSG00000223723	405.088946525051	0.879185791442816	1.67775847464219	1829.19737125718	0	0	BX842568.2
ENSG00000223984	373.795924242371	2.41234525904664	1.39125073155663	2207.30888295699	0	0	HNRNPRP1
ENSG00000224126	286.644274904527	0.735480993291116	1.00634525155327	2120.63442546414	0	0	UBE2SP2
ENSG00000224411	2289.68279774407	0.338719708259781	0.890139978220453	3879.90083677353	0	0	RP11-1033A18.1
ENSG00000224546	599.759962483926	0.162789538571571	0.745440781627714	3210.08614754889	0	0	EIF4BP3
ENSG00000224550	1398.98229147314	-3.02537914434605	1.57358554577991	2365.97864488567	0	0	RP11-270C12.3
ENSG00000224578	6384.55603259749	-0.924421058764906	0.186955907320484	2678.19698507256	0	0	HNRNPA1P48
ENSG00000224631	12538.9456769406	-0.133386360999026	0.169919018717534	8154.18247478467	0	0	RP11-51O6.1
ENSG00000224668	283.172583828705	1.08063000180835	1.67646785769978	1709.41895785543	0	0	IPO8P1
ENSG00000224773	612.312078402203	-0.849758287017297	1.6854601401553	1522.02724260259	0	0	HSPA8P7
ENSG00000224785	254.263246252325	-0.661630117280903	1.6723602905021	2042.55084040493	0	0	AC006026.9
ENSG00000224831	1514.42926800227	0.956956198040969	0.234963010680681	3440.19587014868	0	0	RP11-651P23.4
ENSG00000224837	517.679312492269	-0.887941638082166	0.649601613665657	2646.1073990983	0	0	GCSHP5
ENSG00000224861	4417.43719763378	0.402996105494533	0.239799030422319	4938.58884928287	0	0	YBX1P1
ENSG00000225022	591.199050767679	-1.37777876629296	1.67610766117397	2289.67018505665	0	0	UBE2D3P1
ENSG00000225031	1512.62706814825	-0.244337015726935	0.334854748950122	3252.88610339634	0	0	EIF4BP7
ENSG00000225093	722.033986915005	-2.26785657123519	1.46106537540326	1862.73752315773	0	0	RPL3P7
ENSG00000225131	639.907630451147	-1.16957943711548	1.67343146431775	2891.42965994559	0	0	PSME2P2
ENSG00000225137	938.659548700976	-1.44605567269298	1.67147959373624	3984.06287005607	0	0	DYNC1I2P1
ENSG00000225159	1304.5723469996	2.58015602030448	1.34932922669635	4820.87116471775	0	0	NPM1P39
ENSG00000225200	2156.84627776135	0.906374601067809	1.33651075752178	2543.63386414352	0	0	AB019441.29
ENSG00000225259	659.48769352744	-0.93680912784654	0.711421539085948	3181.07707113324	0	0	ST13P6
ENSG00000225373	1450.65890509883	-1.98210719008038	0.263392360941559	3374.43971997644	0	0	WASH5P
ENSG00000225573	1717.62860454654	0.533585946508257	1.3325659818129	2732.85797232255	0	0	RPL35P5
ENSG00000225580	631.195132496716	-1.585461703191	0.985895533179409	3467.78976866897	0	0	RP1-159M24.1
ENSG00000225674	582.216353179679	-1.21558022914644	1.22088201420664	2400.84103285751	0	0	IPO7P2
ENSG00000226015	2740.78941674078	-1.11870001805616	1.26013201434479	4400.81122788289	0	0	CCT8P1
ENSG00000226049	707.718273872299	0.222004389766093	0.528537770110129	3936.37007634181	0	0	TLK2P1
ENSG00000226054	644.205711872841	0.311255181300776	0.364610480704072	3616.95357576082	0	0	MEMO1P1
ENSG00000226084	3996.74272007179	-0.320692822303232	0.249845396189199	4039.72319818016	0	0	RP4-706A16.3
ENSG00000226121	1746.19322456738	-0.0403295573771969	0.212403385515366	5259.58663582303	0	0	AHCTF1P1
ENSG00000226221	4404.87933102124	0.785052884607124	0.665313183779938	5616.13382837853	0	0	AC022431.1
ENSG00000226268	587.686648383968	1.23799921262179	0.620783695452704	2760.19456381316	0	0	RP11-61N20.3
ENSG00000226360	3433.86282006045	-0.568310074948201	1.00625086160924	5209.64346089158	0	0	RPL10AP6
ENSG00000226415	7092.89418587147	-0.207441373554232	0.419725058108876	5340.17054624838	0	0	TPI1P1
ENSG00000226525	1569.73577532912	0.181268501076654	0.780158409781378	5925.07867370229	0	0	RPS7P10
ENSG00000226608	2587.14275834699	-2.35739469746612	1.10314609349911	2675.00557341651	0	0	FTLP3
ENSG00000226666	577.58670677432	0.154979107919156	1.68457793632903	1546.46186962127	0	0	HSPA9P1
ENSG00000226723	1187.70674062555	-0.169057459741645	1.32421029853804	4280.5070668452	0	0	RP11-142L4.3
ENSG00000226784	283.848448175338	0.0287409473676642	0.69667447140684	1830.11462889362	0	0	PGAM4
ENSG00000226976	2872.51464497745	0.235735883671878	0.18388706127147	4425.13174214625	0	0	COX6A1P2
ENSG00000227008	2084.57411806579	-0.045706387614885	0.443526743990648	5732.40420421165	0	0	RP3-417G15.1
ENSG00000227081	3961.14102574423	-0.0646661951448859	0.198112873545316	3643.50691350159	0	0	RP11-543P15.1
ENSG00000227097	12245.1586215444	1.96113777808053	0.172124112651313	2240.65720947152	0	0	RP11-742N3.1
ENSG00000227344	487.448953500883	0.241263672738456	0.550228655208407	2184.61551605352	0	0	HAUS6P1
ENSG00000227347	1374.49342042144	-0.147596527852038	1.67652148644284	2971.83252129923	0	0	HNRNPKP2
ENSG00000227615	8372.93924073415	-0.580420299827444	0.566620143579777	3504.8393449872	0	0	RP11-864N7.2
ENSG00000228057	469.969980215756	0.894575352883966	0.863328950210182	2146.99139553193	0	0	SEC63P1
ENSG00000228110	186.565752684468	-0.601459355421909	1.67418400382981	1554.23559381366	0	0	ST13P19
ENSG00000228196	424.125867733951	-1.74382796171273	1.39460378158166	1892.47503001187	0	0	PTPN2P1
ENSG00000228232	9647.62575274862	-0.240258437909474	0.752267168872152	2918.87266034528	0	0	GAPDHP1
ENSG00000228285	265.055687924317	-0.708477074616257	1.67269882527779	2106.70048914331	0	0	LYPLA2P1
ENSG00000228305	1451.96849258411	0.116134677333139	0.660798172498473	4632.28730616869	0	0	AC016734.2
ENSG00000228328	690.1954985932	-0.291904042479653	1.67840764807079	2246.19260161488	0	0	RP11-516A11.1
ENSG00000228519	1034.47417111626	-0.349060593302385	0.727669911547157	2287.19209524048	0	0	RP11-298C3.2
ENSG00000228532	1115.31382169152	-0.44331097781255	0.354793210937123	4097.74065591629	0	0	RP1-241P17.4
ENSG00000228589	3314.20868369545	-0.0206654697067143	0.166565388374258	4614.90264341642	0	0	SPCS2P4
ENSG00000228818	806.9237351277	0.000128168154373335	0.896862085549266	2189.57669171374	0	0	RP11-567G24.1
ENSG00000228929	6321.78504408035	-1.00427987930994	1.0050381924225	2937.55571144636	0	0	RP11-159C21.4
ENSG00000229091	429.104920140505	-1.04237053860043	1.6753947381184	2117.9253731857	0	0	HSPA8P8
ENSG00000229117	24173.1738165537	-0.377722039271937	0.165469741162081	2563.72708663404	0	0	RPL41
ENSG00000229132	3704.55288861923	0.493957493176169	0.708053210145609	2727.36779841936	0	0	EIF4A1P10
ENSG00000229419	458.969845516055	-0.979374613642203	0.306373039627864	2221.48120649136	0	0	RALGAPA1P
ENSG00000229638	16986.1409945817	-0.0328380357758088	0.290520227051821	9947.01551379	0	0	RPL4P4
ENSG00000229644	3802.31390872581	1.3192697443905	0.173944352715212	1993.52251655134	0	0	NAMPTL
ENSG00000229835	378.808243563959	-0.046231823241541	1.67719864964897	1835.38658942514	0	0	KHSRPP1
ENSG00000229932	2189.96983368549	1.32781644489071	0.531727664415675	3227.41727632004	0	0	YWHAZP3
ENSG00000229944	2248.84798456844	0.779951767558073	0.238992914510186	5058.05711908198	0	0	AC004797.1
ENSG00000229994	649.881024027038	0.614707908060052	0.946277003707088	2674.18036765222	0	0	RPL5P4
ENSG00000230043	1140.68776698111	1.21222197469682	0.662988604895015	2330.1743720304	0	0	TMSB4XP6
ENSG00000230202	5249.97596088147	-0.444940180349003	0.231928805043062	2439.43259631575	0	0	RP11-632C17__A.1
ENSG00000230207	1726.51980997583	0.650569891572203	0.247327886734385	3527.26482421433	0	0	RPL4P5
ENSG00000230409	3429.23952064251	0.831145685728917	0.229718639578799	6784.16441368981	0	0	TCEA1P2
ENSG00000230457	2973.89950953994	1.57298343865957	0.963326914678799	4488.66574386065	0	0	PA2G4P4
ENSG00000230562	222.726260997835	0.306656386752703	1.67449639567724	1709.92552353205	0	0	FAM133DP
ENSG00000230626	691.983068754039	-2.01223283001912	1.26197414792218	2518.98003203259	0	0	RP11-286H14.4
ENSG00000230897	804.04908887624	-0.63687184954426	1.23648811521974	1523.52943052168	0	0	RPS18P12
ENSG00000231007	795.062328938226	0.170580063292562	1.67734454863106	2324.16503053365	0	0	CDC20P1
ENSG00000231043	1525.27924498494	0.815318421848598	0.726615150876768	2700.51319024586	0	0	AC007238.1
ENSG00000231167	570.209554115741	-0.395315219551201	1.67188215401613	3029.81303804293	0	0	YBX1P2
ENSG00000231245	302.818313389474	-4.06235952746527	1.04621589709101	1639.64960476686	0	0	C1DP1
ENSG00000231500	42236.820972894	-0.248226910353099	0.153667360018639	3617.70725055494	0	0	RPS18
ENSG00000231579	300.719982681587	2.46291578796097	1.5654871808452	2247.13512731795	0	0	RPL7P21
ENSG00000231767	1222.01868861187	-0.0378316206009095	1.32540984333098	4046.35365764086	0	0	MIR4426
ENSG00000231822	559.91081716752	-0.80868765638442	0.957811697768096	2158.92518802614	0	0	AC019097.7
ENSG00000231841	463.17505528873	2.03910098961467	1.39800207089769	1663.47628283352	0	0	RP11-206F17.2
ENSG00000231848	781.346468595288	-1.97693735504225	1.68044420239658	1884.56126744107	0	0	AC012354.8
ENSG00000231989	421.435232859339	-0.987406232225889	1.56474662850764	2731.5212466203	0	0	PPP1R2P3
ENSG00000231991	4928.60665955749	-1.07318267040754	0.382397719001657	4057.87600479124	0	0	ANXA2P2
ENSG00000232024	856.491387264025	0.0682461745625102	0.280560392357545	3537.90975749877	0	0	LSM12P1
ENSG00000232112	2829.44569445708	0.0795877519968249	0.144217580553761	1578.11720768556	0	0	TMA7
ENSG00000232187	392.968143658799	1.56218933327361	1.56727421318837	2161.94662822466	0	0	FTH1P7
ENSG00000232346	1247.10493147594	-0.516493210836727	1.44887882236608	4561.2441695347	0	0	SC22CB-1E7.1
ENSG00000232472	6011.89088687704	-0.719980753339052	0.36078053651399	6673.47809712358	0	0	EEF1B2P3
ENSG00000232499	525.277002752929	-3.07792889285227	1.3641745130399	1573.69711111895	0	0	RP11-512F24.1
ENSG00000232531	292.620546171129	1.55328176807456	1.67309880139696	2110.83442159733	0	0	AC027612.1
ENSG00000232553	331.740788713018	0.593808340655782	1.67619236996747	1814.48508848811	0	0	AC006026.10
ENSG00000232573	14376.0765911204	0.0974530587613872	0.221955455759381	2239.11370866727	0	0	RPL3P4
ENSG00000232842	405.366328612832	2.03487168527772	1.67654617903482	1891.31800838065	0	0	RP5-961K14.1
ENSG00000233178	210.325542503704	1.34822299291757	1.25838832314811	1880.30241359005	0	0	RP11-88I18.2
ENSG00000233225	323.458382495405	-0.44714244876607	1.67268962328928	2332.86682678703	0	0	AC004987.9
ENSG00000233247	417.81339504499	-1.71711539405032	1.56725126016617	2250.80732437443	0	0	GS1-257G1.1
ENSG00000233270	1612.08303191037	0.993780214441624	0.498100813274787	3375.84723140906	0	0	SNRPEP4
ENSG00000233328	586.75876657701	0.405356919958959	1.45723705377725	1995.24148028436	0	0	PFN1P1
ENSG00000233347	449.338443848565	2.58694029185284	1.45228487745432	2351.34578156569	0	0	ERP29P1
ENSG00000233426	2689.91336603503	-4.4201893987798	0.340265662579926	2025.43377430399	0	0	EIF3FP3
ENSG00000233558	2374.41183933932	-2.09320700338766	1.17286342371376	1981.7583950242	0	0	RP3-486I3.4
ENSG00000233585	329.41431663881	0.213541789077001	1.26800086149614	1571.72571520136	0	0	AC115617.2
ENSG00000233588	279.693495792804	-1.37884318657849	0.683331054794179	1718.21179094697	0	0	CYP51A1P2
ENSG00000233762	2944.16624765081	-0.236846239749426	0.267425512385808	4811.328663461	0	0	AC007969.5
ENSG00000233830	1895.01888160025	0.932950718588077	0.432795606729267	4812.20430035409	0	0	EIF4HP1
ENSG00000233846	836.489318181015	-0.0968241510626612	1.67366948337952	3030.43500211533	0	0	RP11-307L3.2
ENSG00000233859	618.437124379378	2.20401376421149	1.56639972713329	2728.831886611	0	0	ADH5P4
ENSG00000233913	5392.10318179088	0.771272620374725	0.400239319378955	9519.86339904659	0	0	CTC-575D19.1
